Mês,Código SH4,Descrição SH4,Exportação - 2025 - Valor US$ FOB,Importação - 2025 - Valor US$ FOB,Exportação - 2024 - Valor US$ FOB,Importação - 2024 - Valor US$ FOB,Exportação - 2023 - Valor US$ FOB,Importação - 2023 - Valor US$ FOB,Exportação - 2022 - Valor US$ FOB,Importação - 2022 - Valor US$ FOB,Exportação - 2021 - Valor US$ FOB,Importação - 2021 - Valor US$ FOB,Exportação - 2020 - Valor US$ FOB,Importação - 2020 - Valor US$ FOB,Exportação - 2019 - Valor US$ FOB,Importação - 2019 - Valor US$ FOB,Exportação - 2018 - Valor US$ FOB,Importação - 2018 - Valor US$ FOB,Exportação - 2017 - Valor US$ FOB,Importação - 2017 - Valor US$ FOB,Exportação - 2016 - Valor US$ FOB,Importação - 2016 - Valor US$ FOB,Exportação - 2015 - Valor US$ FOB,Importação - 2015 - Valor US$ FOB,Exportação - 2014 - Valor US$ FOB,Importação - 2014 - Valor US$ FOB,Exportação - 2013 - Valor US$ FOB,Importação - 2013 - Valor US$ FOB,Exportação - 2012 - Valor US$ FOB,Importação - 2012 - Valor US$ FOB,Exportação - 2011 - Valor US$ FOB,Importação - 2011 - Valor US$ FOB,Exportação - 2010 - Valor US$ FOB,Importação - 2010 - Valor US$ FOB,Exportação - 2009 - Valor US$ FOB,Importação - 2009 - Valor US$ FOB,Exportação - 2008 - Valor US$ FOB,Importação - 2008 - Valor US$ FOB,Exportação - 2007 - Valor US$ FOB,Importação - 2007 - Valor US$ FOB,Exportação - 2006 - Valor US$ FOB,Importação - 2006 - Valor US$ FOB
09. Setembro,4703,"Pastas químicas de madeira, à soda ou ao sulfato, exceto pastas para dissolução",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55822,0,0
10. Outubro,8902,Barcos de pesca; navios-fábricas e outras embarcações para o tratamento ou conservação de produtos da pesca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
10. Outubro,8106,"Bismuto e suas obras, incluídos os desperdícios e resíduos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76986,0,0
10. Outubro,8007,Outras obras de estanho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0
10. Outubro,4703,"Pastas químicas de madeira, à soda ou ao sulfato, exceto pastas para dissolução",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44059,0,0
11. Novembro,5204,"Linhas para costurar, de algodão, mesmo acondicionadas para venda a retalho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0
11. Novembro,4817,"Envelopes, aerogramas, bilhetes-postais não ilustrados, cartões e papéis para correspondência, de papel ou cartão; caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,14
11. Novembro,4703,"Pastas químicas de madeira, à soda ou ao sulfato, exceto pastas para dissolução",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109217,0,0
11. Novembro,3806,"Colofónias e ácidos resínicos, e seus derivados; essência de colofónia e óleos de colofónia; gomas fundidas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,0
11. Novembro,2904,"Derivados sulfonados, nitrados ou nitrosados dos hidrocarbonetos, mesmo halogenados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,0,0
12. Dezembro,2938,"Heterósidos, naturais ou sintéticos, seus sais, éteres, ésteres e outros derivados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0
01. Janeiro,7203,"Produtos ferrosos obtidos por redução directa dos minérios de ferro e outros produtos ferrosos esponjosos, em pedaços, esferas ou formas semelhantes; ferro de pureza mínima, em peso, de 99,94 %, em pedaços, esferas ou formas semelhantes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0
02. Fevereiro,4417,"Ferramentas, armações e cabos de ferramentas, de escovas e de vassouras, de madeira; formas, alargadeiras e esticadores, de madeira, para calçados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28784,0,0,0
03. Março,7115,Outras obras de metais preciosos ou de metais folheados ou chapeados de metais preciosos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
04. Abril,4906,"Planos, plantas e desenhos, de arquitetura, de engenharia e outros planos e desenhos industriais, comerciais, topográficos ou semelhantes, originais, feitos a mão; textos manuscritos; reproduções fotográficas em papel sensibilizado, etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
04. Abril,0602,"Outras plantas vivas (incluídas as suas raízes), estacas e enxertos; micélios de cogumelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36897,0,0,0
05. Maio,6905,"Telhas, elementos de chaminés, condutores de fumo, ornamentos arquitectónicos, de cerâmica, e outros produtos cerâmicos para construção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9008,0,0,0
05. Maio,3210,"Outras tintas e vernizes; pigmentos a água preparados, utilizados para acabamento de couros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0
06. Junho,5704,"Tapetes e outros revestimentos para pavimentos, de feltro, exceto os tufados e os flocados, mesmo confeccionados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0
06. Junho,4417,"Ferramentas, armações e cabos de ferramentas, de escovas e de vassouras, de madeira; formas, alargadeiras e esticadores, de madeira, para calçados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0
06. Junho,0602,"Outras plantas vivas (incluídas as suas raízes), estacas e enxertos; micélios de cogumelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23579,0,22275,0
07. Julho,4817,"Envelopes, aerogramas, bilhetes-postais não ilustrados, cartões e papéis para correspondência, de papel ou cartão; caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,46
07. Julho,3210,"Outras tintas e vernizes; pigmentos a água preparados, utilizados para acabamento de couros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0
08. Agosto,4417,"Ferramentas, armações e cabos de ferramentas, de escovas e de vassouras, de madeira; formas, alargadeiras e esticadores, de madeira, para calçados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0
08. Agosto,0602,"Outras plantas vivas (incluídas as suas raízes), estacas e enxertos; micélios de cogumelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10420,0,4910,0
10. Outubro,7115,Outras obras de metais preciosos ou de metais folheados ou chapeados de metais preciosos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0
10. Outubro,7006,"Vidro das posições 70.03, 70.04 ou 70.05, recurvado, biselado, gravado, brocado, esmaltado ou trabalhado de outro modo, mas não emoldurado nem associado a outras matérias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
10. Outubro,4707,Papel ou cartão para reciclar (desperdícios e aparas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,21,0
12. Dezembro,7203,"Produtos ferrosos obtidos por redução directa dos minérios de ferro e outros produtos ferrosos esponjosos, em pedaços, esferas ou formas semelhantes; ferro de pureza mínima, em peso, de 99,94 %, em pedaços, esferas ou formas semelhantes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0
12. Dezembro,4302,"Peles com pêlo curtidas ou acabadas (incluídas as cabeças, caudas, patas e outras partes, desperdícios e aparas), não reunidas (não montadas) ou reunidas (montadas) sem adição de outras matérias, com excepção das da posição 4303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0
01. Janeiro,8706,"Chassis, com motor, para veículos automóveis das posições 87.01 a 87.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708015,11000,77800,0,0
01. Janeiro,8408,"Motores de pistão, de ignição por compressão (motores diesel ou semi-diesel)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831,0,0,0,0
01. Janeiro,2904,"Derivados sulfonados, nitrados ou nitrosados dos hidrocarbonetos, mesmo halogenados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10300,0,0,0,0
02. Fevereiro,4703,"Pastas químicas de madeira, à soda ou ao sulfato, exceto pastas para dissolução",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58514,0,53537,0,0
03. Março,6501,"Esboços não enformados nem na copa nem na aba, discos e cilindros, mesmo cortados no sentido da altura, de feltro, para chapéus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14830,0,0,0,0
03. Março,5504,"Fibras artificiais descontínuas, não cardadas, não penteadas nem transformadas de outro modo para fiação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57959,0,0,0,0
03. Março,4703,"Pastas químicas de madeira, à soda ou ao sulfato, exceto pastas para dissolução",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136005,0,53793,0,0
04. Abril,9307,"Sabres, espadas, baionetas, lanças e outras armas brancas, suas partes e bainhas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660,0,0,0,0
04. Abril,8901,"Transatlânticos, barcos de cruzeiro, ferry-boats, cargueiros, chatas e embarcações semelhantes, para o transporte de pessoas ou de mercadorias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82700,0,0,0,0
04. Abril,4703,"Pastas químicas de madeira, à soda ou ao sulfato, exceto pastas para dissolução",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142241,0,0,0,0
05. Maio,9016,"Balanças sensíveis a pesos >= 5 cg, com ou sem pesos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,0,0,0,0
05. Maio,8705,"Veículos automóveis para usos especiais (por exemplo: auto-socorros, camiões-guindastes, veículos de combate a incêndio, camiões-betoneiras, veículos para varrer, veículos para espalhar, veículos-oficinas, veículos radiológicos), exceto os concebidos pri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404537,0,0,0,0
05. Maio,8411,"Turborreactores, turbopropulsores e outras turbinas a gás",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5116,0,0,0,0
05. Maio,3806,"Colofónias e ácidos resínicos, e seus derivados; essência de colofónia e óleos de colofónia; gomas fundidas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,11760,0,5502
05. Maio,2808,Ácido nítrico; ácidos sulfonítricos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18763,0,0,0,0
06. Junho,7507,"Tubos e seus acessórios [por exemplo: uniões, cotovelos, mangas (luvas)], de níquel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,0,0,0
07. Julho,8001,Estanho em formas brutas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540455,0,2000721,0,0
07. Julho,6908,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56928,0,0,0,0
07. Julho,2904,"Derivados sulfonados, nitrados ou nitrosados dos hidrocarbonetos, mesmo halogenados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15450,0,0,0,0
08. Agosto,8901,"Transatlânticos, barcos de cruzeiro, ferry-boats, cargueiros, chatas e embarcações semelhantes, para o transporte de pessoas ou de mercadorias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,0,0,0,0
08. Agosto,7108,"Ouro (incluído o ouro platinado), em formas brutas ou semimanufacturadas, ou em pó",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,0,0
08. Agosto,7014,"Artefatos de vidro para sinalização e elementos de óptica de vidro (exceto os da posição 70.15), não trabalhados opticamente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,0,0,0,1492
08. Agosto,7011,"Ampolas e invólucros, mesmo tubulares, abertos, e suas partes, de vidro, sem guarnições, para lâmpadas elétricas, tubos catódicos ou semelhantes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,325
08. Agosto,6908,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113856,0,0,0,0
08. Agosto,6308,"Sortidos constituídos por cortes de tecido e fios, mesmo com acessórios, para confecção de tapetes, tapeçarias, toalhas de mesa ou guardanapos, bordados, ou artefatos têxteis semelhantes, em embalagens para venda a retalho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0
08. Agosto,2904,"Derivados sulfonados, nitrados ou nitrosados dos hidrocarbonetos, mesmo halogenados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23250,0,0,0,0
09. Setembro,8705,"Veículos automóveis para usos especiais (por exemplo: auto-socorros, camiões-guindastes, veículos de combate a incêndio, camiões-betoneiras, veículos para varrer, veículos para espalhar, veículos-oficinas, veículos radiológicos), exceto os concebidos pri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290826,0,0,0,0
09. Setembro,8453,"Máquinas e aparelhos, para preparar, curtir ou trabalhar couros ou peles, ou para fabricar ou consertar calçado e outras obras de couro ou de pele, exceto máquinas de costura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0
09. Setembro,4910,"Calendários de qualquer espécie, impressos, incluindo os blocos-calendários para desfolhar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
10. Outubro,4413,"Madeira densificada, em blocos, pranchas, lâminas ou perfis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,11367,0,0,0
10. Outubro,3806,"Colofónias e ácidos resínicos, e seus derivados; essência de colofónia e óleos de colofónia; gomas fundidas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13717,0,0,0,0
11. Novembro,8705,"Veículos automóveis para usos especiais (por exemplo: auto-socorros, camiões-guindastes, veículos de combate a incêndio, camiões-betoneiras, veículos para varrer, veículos para espalhar, veículos-oficinas, veículos radiológicos), exceto os concebidos pri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026617,0,0,0,0
11. Novembro,7106,"Prata (incluída a prata dourada ou platinada), em formas brutas ou semimanufacturadas, ou em pó",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2708
11. Novembro,4501,"Cortiça natural em bruto ou simplesmente preparada; desperdícios de cortiça; cortiça triturada, granulada ou pulverizada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,0,0,0
11. Novembro,1404,Produtos vegetais não especificados nem compreendidos noutras posições,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,0
11. Novembro,0502,"Cerdas de porco ou de javali; pêlos de texugo e outros pêlos para escovas, pincéis e artigos semelhantes; desperdícios destas cerdas e pêlos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65879,0,0,0,0
12. Dezembro,2850,"Hidretos, nitretos, azidas, silicietos e boretos, quimicamente definidos ou não",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,0,0,0,0
12. Dezembro,0502,"Cerdas de porco ou de javali; pêlos de texugo e outros pêlos para escovas, pincéis e artigos semelhantes; desperdícios destas cerdas e pêlos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101846,0,0,0,0
01. Janeiro,5704,"Tapetes e outros revestimentos para pavimentos, de feltro, exceto os tufados e os flocados, mesmo confeccionados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
01. Janeiro,3210,"Outras tintas e vernizes; pigmentos a água preparados, utilizados para acabamento de couros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
02. Fevereiro,9705,"Coleções e espécimes para coleções, de zoologia, botânica, mineralogia, anatomia, ou apresentando interesse histórico, arqueológico, paleontológico, etnográfico ou numismático",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,0,0,0,0,0
02. Fevereiro,8706,"Chassis, com motor, para veículos automóveis das posições 87.01 a 87.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96649,1820610,38900,125236,12639,0
02. Fevereiro,5212,Outros tecidos de algodão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,1283,0,0,0
03. Março,7203,"Produtos ferrosos obtidos por redução directa dos minérios de ferro e outros produtos ferrosos esponjosos, em pedaços, esferas ou formas semelhantes; ferro de pureza mínima, em peso, de 99,94 %, em pedaços, esferas ou formas semelhantes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,311,0,0,0
03. Março,6308,"Sortidos constituídos por cortes de tecido e fios, mesmo com acessórios, para confecção de tapetes, tapeçarias, toalhas de mesa ou guardanapos, bordados, ou artefatos têxteis semelhantes, em embalagens para venda a retalho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538,0,0,0,0,0
03. Março,5301,"Linho em bruto ou trabalhado, mas não fiado; estopas e desperdícios de linho (incluídos os desperdícios de fios e fiapos)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,293,0
04. Abril,7113,"Artefactos de joalharia e suas partes, de metais preciosos ou de metais folheados ou chapeados de metais preciosos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
04. Abril,6801,"Pedras para calcetar, meios-fios e placas (lajes) para pavimentação, de pedra natural (exceto a ardósia)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
05. Maio,5212,Outros tecidos de algodão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7338,0,875,0,0,0
06. Junho,7203,"Produtos ferrosos obtidos por redução directa dos minérios de ferro e outros produtos ferrosos esponjosos, em pedaços, esferas ou formas semelhantes; ferro de pureza mínima, em peso, de 99,94 %, em pedaços, esferas ou formas semelhantes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0
08. Agosto,4504,Cortiça aglomerada (com ou sem aglutinantes) e suas obras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10. Outubro,8411,"Turborreactores, turbopropulsores e outras turbinas a gás",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,11456,0,0
11. Novembro,7303,"Tubos e perfis ocos, de ferro fundido",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,0,0,0,11368,0
11. Novembro,6309,"Artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0
11. Novembro,3210,"Outras tintas e vernizes; pigmentos a água preparados, utilizados para acabamento de couros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
11. Novembro,2502,Piritas de ferro não ustuladas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,0
12. Dezembro,9104,"Relógios para painéis de instrumentos e relógios semelhantes, para automóveis, veículos aéreos, embarcações ou para outros veículos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,1964
01. Janeiro,8705,"Veículos automóveis para usos especiais (por exemplo: auto-socorros, camiões-guindastes, veículos de combate a incêndio, camiões-betoneiras, veículos para varrer, veículos para espalhar, veículos-oficinas, veículos radiológicos), exceto os concebidos pri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611085,0,0,0,0,0,0
01. Janeiro,7507,"Tubos e seus acessórios [por exemplo: uniões, cotovelos, mangas (luvas)], de níquel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0
02. Fevereiro,8446,Teares para tecidos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324737,0,0,0,0,0,0
02. Fevereiro,5306,Fios de linho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,0,0,0,0,0,0
02. Fevereiro,2509,Cre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,0,0,0,0,0
